Symptom,Frequency,Disease,Relative_Frequency
brittle_nails,1,AIDS,0.0030120481927710845
swollen_extremeties,1,AIDS,0.0030120481927710845
excessive_hunger,1,AIDS,0.0030120481927710845
extra_marital_contacts,48,AIDS,0.14457831325301204
drying_and_tingling_lips,1,AIDS,0.0030120481927710845
slurred_speech,1,AIDS,0.0030120481927710845
muscle_weakness,2,AIDS,0.006024096385542169
stiff_neck,1,AIDS,0.0030120481927710845
swelling_joints,1,AIDS,0.0030120481927710845
movement_stiffness,1,AIDS,0.0030120481927710845
spinning_movements,1,AIDS,0.0030120481927710845
loss_of_balance,1,AIDS,0.0030120481927710845
unsteadiness,1,AIDS,0.0030120481927710845
weakness_of_one_body_side,2,AIDS,0.006024096385542169
loss_of_smell,1,AIDS,0.0030120481927710845
depression,1,AIDS,0.0030120481927710845
irritability,2,AIDS,0.006024096385542169
muscle_pain,2,AIDS,0.006024096385542169
altered_sensorium,1,AIDS,0.0030120481927710845
red_spots_over_body,1,AIDS,0.0030120481927710845
abnormal_menstruation,1,AIDS,0.0030120481927710845
dischromic _patches,1,AIDS,0.0030120481927710845
watering_from_eyes,1,AIDS,0.0030120481927710845
stomach_bleeding,1,AIDS,0.0030120481927710845
distention_of_abdomen,1,AIDS,0.0030120481927710845
history_of_alcohol_consumption,1,AIDS,0.0030120481927710845
fluid_overload,1,AIDS,0.0030120481927710845
palpitations,1,AIDS,0.0030120481927710845
painful_walking,1,AIDS,0.0030120481927710845
skin_peeling,1,AIDS,0.0030120481927710845
small_dents_in_nails,1,AIDS,0.0030120481927710845
inflammatory_nails,1,AIDS,0.0030120481927710845
blister,1,AIDS,0.0030120481927710845
itching,4,Allergy,0.013937282229965157
skin_rash,2,Allergy,0.006968641114982578
nodal_skin_eruptions,1,Allergy,0.003484320557491289
continuous_sneezing,53,Allergy,0.18466898954703834
shivering,50,Allergy,0.17421602787456447
chills,50,Allergy,0.17421602787456447
joint_pain,3,Allergy,0.010452961672473868
stomach_pain,1,Allergy,0.003484320557491289
vomiting,8,Allergy,0.027874564459930314
burning_micturition,1,Allergy,0.003484320557491289
spotting_ urination,2,Allergy,0.006968641114982578
fatigue,3,Allergy,0.010452961672473868
lethargy,1,Allergy,0.003484320557491289
cough,1,Allergy,0.003484320557491289
high_fever,3,Allergy,0.010452961672473868
sweating,1,Allergy,0.003484320557491289
dehydration,1,Allergy,0.003484320557491289
headache,2,Allergy,0.006968641114982578
yellowish_skin,5,Allergy,0.017421602787456445
dark_urine,2,Allergy,0.006968641114982578
nausea,6,Allergy,0.020905923344947737
loss_of_appetite,6,Allergy,0.020905923344947737
constipation,1,Allergy,0.003484320557491289
abdominal_pain,4,Allergy,0.013937282229965157
diarrhoea,1,Allergy,0.003484320557491289
mild_fever,1,Allergy,0.003484320557491289
yellowing_of_eyes,5,Allergy,0.017421602787456445
swelled_lymph_nodes,1,Allergy,0.003484320557491289
malaise,1,Allergy,0.003484320557491289
runny_nose,1,Allergy,0.003484320557491289
fast_heart_rate,1,Allergy,0.003484320557491289
pain_during_bowel_movements,1,Allergy,0.003484320557491289
pain_in_anal_region,1,Allergy,0.003484320557491289
bloody_stool,1,Allergy,0.003484320557491289
obesity,1,Allergy,0.003484320557491289
swollen_blood_vessels,1,Allergy,0.003484320557491289
unsteadiness,1,Allergy,0.003484320557491289
depression,1,Allergy,0.003484320557491289
irritability,1,Allergy,0.003484320557491289
muscle_pain,1,Allergy,0.003484320557491289
red_spots_over_body,1,Allergy,0.003484320557491289
belly_pain,1,Allergy,0.003484320557491289
watering_from_eyes,50,Allergy,0.17421602787456447
rusty_sputum,1,Allergy,0.003484320557491289
blood_in_sputum,1,Allergy,0.003484320557491289
palpitations,1,Allergy,0.003484320557491289
blister,1,Allergy,0.003484320557491289
itching,6,Hepatitis C,0.0136986301369863
skin_rash,3,Hepatitis C,0.00684931506849315
continuous_sneezing,1,Hepatitis C,0.00228310502283105
shivering,1,Hepatitis C,0.00228310502283105
chills,2,Hepatitis C,0.0045662100456621
joint_pain,4,Hepatitis C,0.0091324200913242
acidity,2,Hepatitis C,0.0045662100456621
muscle_wasting,1,Hepatitis C,0.00228310502283105
vomiting,9,Hepatitis C,0.02054794520547945
burning_micturition,1,Hepatitis C,0.00228310502283105
fatigue,55,Hepatitis C,0.12557077625570776
weight_loss,3,Hepatitis C,0.00684931506849315
lethargy,3,Hepatitis C,0.00684931506849315
patches_in_throat,1,Hepatitis C,0.00228310502283105
cough,1,Hepatitis C,0.00228310502283105
high_fever,7,Hepatitis C,0.01598173515981735
breathlessness,2,Hepatitis C,0.0045662100456621
sweating,2,Hepatitis C,0.0045662100456621
indigestion,2,Hepatitis C,0.0045662100456621
headache,5,Hepatitis C,0.01141552511415525
yellowish_skin,52,Hepatitis C,0.1187214611872146
dark_urine,5,Hepatitis C,0.01141552511415525
nausea,52,Hepatitis C,0.1187214611872146
loss_of_appetite,54,Hepatitis C,0.1232876712328767
back_pain,2,Hepatitis C,0.0045662100456621
abdominal_pain,7,Hepatitis C,0.01598173515981735
mild_fever,3,Hepatitis C,0.00684931506849315
yellowing_of_eyes,48,Hepatitis C,0.1095890410958904
swelled_lymph_nodes,3,Hepatitis C,0.00684931506849315
malaise,5,Hepatitis C,0.01141552511415525
blurred_and_distorted_vision,2,Hepatitis C,0.0045662100456621
phlegm,1,Hepatitis C,0.00228310502283105
chest_pain,2,Hepatitis C,0.0045662100456621
weakness_in_limbs,1,Hepatitis C,0.00228310502283105
fast_heart_rate,1,Hepatitis C,0.00228310502283105
bloody_stool,1,Hepatitis C,0.00228310502283105
neck_pain,2,Hepatitis C,0.0045662100456621
dizziness,2,Hepatitis C,0.0045662100456621
puffy_face_and_eyes,1,Hepatitis C,0.00228310502283105
excessive_hunger,1,Hepatitis C,0.00228310502283105
extra_marital_contacts,1,Hepatitis C,0.00228310502283105
slurred_speech,1,Hepatitis C,0.00228310502283105
knee_pain,2,Hepatitis C,0.0045662100456621
hip_joint_pain,1,Hepatitis C,0.00228310502283105
muscle_weakness,1,Hepatitis C,0.00228310502283105
stiff_neck,2,Hepatitis C,0.0045662100456621
swelling_joints,2,Hepatitis C,0.0045662100456621
movement_stiffness,1,Hepatitis C,0.00228310502283105
loss_of_balance,2,Hepatitis C,0.0045662100456621
weakness_of_one_body_side,1,Hepatitis C,0.00228310502283105
passage_of_gases,1,Hepatitis C,0.00228310502283105
internal_itching,1,Hepatitis C,0.00228310502283105
depression,1,Hepatitis C,0.00228310502283105
irritability,1,Hepatitis C,0.00228310502283105
altered_sensorium,1,Hepatitis C,0.00228310502283105
red_spots_over_body,3,Hepatitis C,0.00684931506849315
watering_from_eyes,1,Hepatitis C,0.00228310502283105
family_history,47,Hepatitis C,0.10730593607305935
rusty_sputum,1,Hepatitis C,0.00228310502283105
lack_of_concentration,2,Hepatitis C,0.0045662100456621
visual_disturbances,1,Hepatitis C,0.00228310502283105
prominent_veins_on_calf,1,Hepatitis C,0.00228310502283105
painful_walking,2,Hepatitis C,0.0045662100456621
skin_peeling,1,Hepatitis C,0.00228310502283105
silver_like_dusting,2,Hepatitis C,0.0045662100456621
small_dents_in_nails,1,Hepatitis C,0.00228310502283105
inflammatory_nails,1,Hepatitis C,0.00228310502283105
itching,3,hepatitis A,0.004615384615384616
skin_rash,1,hepatitis A,0.0015384615384615385
continuous_sneezing,1,hepatitis A,0.0015384615384615385
chills,4,hepatitis A,0.006153846153846154
joint_pain,47,hepatitis A,0.07230769230769231
stomach_pain,1,hepatitis A,0.0015384615384615385
acidity,1,hepatitis A,0.0015384615384615385
ulcers_on_tongue,1,hepatitis A,0.0015384615384615385
vomiting,48,hepatitis A,0.07384615384615385
burning_micturition,1,hepatitis A,0.0015384615384615385
spotting_ urination,1,hepatitis A,0.0015384615384615385
fatigue,11,hepatitis A,0.016923076923076923
weight_gain,1,hepatitis A,0.0015384615384615385
cold_hands_and_feets,1,hepatitis A,0.0015384615384615385
weight_loss,2,hepatitis A,0.003076923076923077
lethargy,3,hepatitis A,0.004615384615384616
cough,4,hepatitis A,0.006153846153846154
high_fever,7,hepatitis A,0.010769230769230769
breathlessness,4,hepatitis A,0.006153846153846154
sweating,4,hepatitis A,0.006153846153846154
indigestion,2,hepatitis A,0.003076923076923077
headache,3,hepatitis A,0.004615384615384616
yellowish_skin,46,hepatitis A,0.07076923076923076
dark_urine,48,hepatitis A,0.07384615384615385
nausea,47,hepatitis A,0.07230769230769231
loss_of_appetite,49,hepatitis A,0.07538461538461538
constipation,2,hepatitis A,0.003076923076923077
abdominal_pain,47,hepatitis A,0.07230769230769231
diarrhoea,42,hepatitis A,0.06461538461538462
mild_fever,45,hepatitis A,0.06923076923076923
yellow_urine,2,hepatitis A,0.003076923076923077
yellowing_of_eyes,50,hepatitis A,0.07692307692307693
acute_liver_failure,2,hepatitis A,0.003076923076923077
swelling_of_stomach,1,hepatitis A,0.0015384615384615385
swelled_lymph_nodes,1,hepatitis A,0.0015384615384615385
malaise,6,hepatitis A,0.009230769230769232
phlegm,4,hepatitis A,0.006153846153846154
throat_irritation,1,hepatitis A,0.0015384615384615385
redness_of_eyes,1,hepatitis A,0.0015384615384615385
sinus_pressure,1,hepatitis A,0.0015384615384615385
runny_nose,1,hepatitis A,0.0015384615384615385
congestion,1,hepatitis A,0.0015384615384615385
chest_pain,6,hepatitis A,0.009230769230769232
fast_heart_rate,1,hepatitis A,0.0015384615384615385
pain_during_bowel_movements,1,hepatitis A,0.0015384615384615385
pain_in_anal_region,1,hepatitis A,0.0015384615384615385
bloody_stool,1,hepatitis A,0.0015384615384615385
irritation_in_anus,1,hepatitis A,0.0015384615384615385
neck_pain,1,hepatitis A,0.0015384615384615385
dizziness,2,hepatitis A,0.003076923076923077
puffy_face_and_eyes,1,hepatitis A,0.0015384615384615385
enlarged_thyroid,1,hepatitis A,0.0015384615384615385
brittle_nails,1,hepatitis A,0.0015384615384615385
swollen_extremeties,1,hepatitis A,0.0015384615384615385
knee_pain,1,hepatitis A,0.0015384615384615385
hip_joint_pain,1,hepatitis A,0.0015384615384615385
swelling_joints,1,hepatitis A,0.0015384615384615385
movement_stiffness,1,hepatitis A,0.0015384615384615385
loss_of_balance,1,hepatitis A,0.0015384615384615385
unsteadiness,1,hepatitis A,0.0015384615384615385
loss_of_smell,1,hepatitis A,0.0015384615384615385
bladder_discomfort,2,hepatitis A,0.003076923076923077
foul_smell_of urine,2,hepatitis A,0.003076923076923077
continuous_feel_of_urine,1,hepatitis A,0.0015384615384615385
passage_of_gases,1,hepatitis A,0.0015384615384615385
internal_itching,1,hepatitis A,0.0015384615384615385
toxic_look_(typhos),2,hepatitis A,0.003076923076923077
depression,1,hepatitis A,0.0015384615384615385
irritability,1,hepatitis A,0.0015384615384615385
muscle_pain,45,hepatitis A,0.06923076923076923
belly_pain,1,hepatitis A,0.0015384615384615385
abnormal_menstruation,1,hepatitis A,0.0015384615384615385
increased_appetite,1,hepatitis A,0.0015384615384615385
rusty_sputum,1,hepatitis A,0.0015384615384615385
lack_of_concentration,1,hepatitis A,0.0015384615384615385
visual_disturbances,1,hepatitis A,0.0015384615384615385
receiving_blood_transfusion,2,hepatitis A,0.003076923076923077
receiving_unsterile_injections,3,hepatitis A,0.004615384615384616
coma,2,hepatitis A,0.003076923076923077
stomach_bleeding,2,hepatitis A,0.003076923076923077
history_of_alcohol_consumption,1,hepatitis A,0.0015384615384615385
blood_in_sputum,1,hepatitis A,0.0015384615384615385
painful_walking,1,hepatitis A,0.0015384615384615385
blister,1,hepatitis A,0.0015384615384615385
red_sore_around_nose,1,hepatitis A,0.0015384615384615385
yellow_crust_ooze,1,hepatitis A,0.0015384615384615385
itching,1,Bronchial Asthma,0.002277904328018223
skin_rash,4,Bronchial Asthma,0.009111617312072893
continuous_sneezing,1,Bronchial Asthma,0.002277904328018223
shivering,2,Bronchial Asthma,0.004555808656036446
chills,4,Bronchial Asthma,0.009111617312072893
joint_pain,6,Bronchial Asthma,0.01366742596810934
stomach_pain,2,Bronchial Asthma,0.004555808656036446
acidity,2,Bronchial Asthma,0.004555808656036446
ulcers_on_tongue,1,Bronchial Asthma,0.002277904328018223
muscle_wasting,1,Bronchial Asthma,0.002277904328018223
vomiting,9,Bronchial Asthma,0.02050113895216401
burning_micturition,2,Bronchial Asthma,0.004555808656036446
fatigue,49,Bronchial Asthma,0.11161731207289294
weight_gain,1,Bronchial Asthma,0.002277904328018223
cold_hands_and_feets,1,Bronchial Asthma,0.002277904328018223
mood_swings,3,Bronchial Asthma,0.00683371298405467
weight_loss,1,Bronchial Asthma,0.002277904328018223
lethargy,1,Bronchial Asthma,0.002277904328018223
patches_in_throat,1,Bronchial Asthma,0.002277904328018223
cough,47,Bronchial Asthma,0.1070615034168565
high_fever,51,Bronchial Asthma,0.11617312072892938
breathlessness,45,Bronchial Asthma,0.10250569476082004
sweating,2,Bronchial Asthma,0.004555808656036446
indigestion,2,Bronchial Asthma,0.004555808656036446
headache,4,Bronchial Asthma,0.009111617312072893
yellowish_skin,3,Bronchial Asthma,0.00683371298405467
dark_urine,1,Bronchial Asthma,0.002277904328018223
nausea,5,Bronchial Asthma,0.011389521640091117
loss_of_appetite,4,Bronchial Asthma,0.009111617312072893
pain_behind_the_eyes,1,Bronchial Asthma,0.002277904328018223
back_pain,1,Bronchial Asthma,0.002277904328018223
constipation,1,Bronchial Asthma,0.002277904328018223
abdominal_pain,5,Bronchial Asthma,0.011389521640091117
diarrhoea,2,Bronchial Asthma,0.004555808656036446
yellowing_of_eyes,2,Bronchial Asthma,0.004555808656036446
acute_liver_failure,2,Bronchial Asthma,0.004555808656036446
swelling_of_stomach,1,Bronchial Asthma,0.002277904328018223
malaise,1,Bronchial Asthma,0.002277904328018223
blurred_and_distorted_vision,1,Bronchial Asthma,0.002277904328018223
chest_pain,2,Bronchial Asthma,0.004555808656036446
fast_heart_rate,1,Bronchial Asthma,0.002277904328018223
irritation_in_anus,1,Bronchial Asthma,0.002277904328018223
neck_pain,2,Bronchial Asthma,0.004555808656036446
dizziness,1,Bronchial Asthma,0.002277904328018223
cramps,2,Bronchial Asthma,0.004555808656036446
bruising,1,Bronchial Asthma,0.002277904328018223
obesity,1,Bronchial Asthma,0.002277904328018223
swollen_legs,1,Bronchial Asthma,0.002277904328018223
swollen_blood_vessels,1,Bronchial Asthma,0.002277904328018223
puffy_face_and_eyes,1,Bronchial Asthma,0.002277904328018223
enlarged_thyroid,1,Bronchial Asthma,0.002277904328018223
brittle_nails,1,Bronchial Asthma,0.002277904328018223
swollen_extremeties,1,Bronchial Asthma,0.002277904328018223
excessive_hunger,3,Bronchial Asthma,0.00683371298405467
extra_marital_contacts,1,Bronchial Asthma,0.002277904328018223
knee_pain,2,Bronchial Asthma,0.004555808656036446
hip_joint_pain,2,Bronchial Asthma,0.004555808656036446
muscle_weakness,2,Bronchial Asthma,0.004555808656036446
stiff_neck,2,Bronchial Asthma,0.004555808656036446
swelling_joints,2,Bronchial Asthma,0.004555808656036446
movement_stiffness,1,Bronchial Asthma,0.002277904328018223
spinning_movements,1,Bronchial Asthma,0.002277904328018223
loss_of_balance,1,Bronchial Asthma,0.002277904328018223
unsteadiness,1,Bronchial Asthma,0.002277904328018223
bladder_discomfort,1,Bronchial Asthma,0.002277904328018223
foul_smell_of urine,1,Bronchial Asthma,0.002277904328018223
continuous_feel_of_urine,1,Bronchial Asthma,0.002277904328018223
passage_of_gases,2,Bronchial Asthma,0.004555808656036446
internal_itching,2,Bronchial Asthma,0.004555808656036446
toxic_look_(typhos),1,Bronchial Asthma,0.002277904328018223
depression,2,Bronchial Asthma,0.004555808656036446
irritability,3,Bronchial Asthma,0.00683371298405467
red_spots_over_body,1,Bronchial Asthma,0.002277904328018223
belly_pain,1,Bronchial Asthma,0.002277904328018223
abnormal_menstruation,2,Bronchial Asthma,0.004555808656036446
watering_from_eyes,2,Bronchial Asthma,0.004555808656036446
family_history,48,Bronchial Asthma,0.10933940774487472
mucoid_sputum,46,Bronchial Asthma,0.10478359908883828
rusty_sputum,2,Bronchial Asthma,0.004555808656036446
coma,1,Bronchial Asthma,0.002277904328018223
stomach_bleeding,1,Bronchial Asthma,0.002277904328018223
distention_of_abdomen,1,Bronchial Asthma,0.002277904328018223
history_of_alcohol_consumption,1,Bronchial Asthma,0.002277904328018223
fluid_overload,1,Bronchial Asthma,0.002277904328018223
prominent_veins_on_calf,1,Bronchial Asthma,0.002277904328018223
painful_walking,3,Bronchial Asthma,0.00683371298405467
silver_like_dusting,2,Bronchial Asthma,0.004555808656036446
small_dents_in_nails,2,Bronchial Asthma,0.004555808656036446
inflammatory_nails,2,Bronchial Asthma,0.004555808656036446
red_sore_around_nose,1,Bronchial Asthma,0.002277904328018223
itching,6,Heart attack,0.014962593516209476
skin_rash,2,Heart attack,0.004987531172069825
continuous_sneezing,3,Heart attack,0.007481296758104738
shivering,2,Heart attack,0.004987531172069825
chills,4,Heart attack,0.00997506234413965
joint_pain,6,Heart attack,0.014962593516209476
stomach_pain,2,Heart attack,0.004987531172069825
acidity,1,Heart attack,0.0024937655860349127
ulcers_on_tongue,1,Heart attack,0.0024937655860349127
muscle_wasting,1,Heart attack,0.0024937655860349127
vomiting,57,Heart attack,0.14214463840399003
burning_micturition,2,Heart attack,0.004987531172069825
spotting_ urination,1,Heart attack,0.0024937655860349127
fatigue,9,Heart attack,0.022443890274314215
weight_gain,1,Heart attack,0.0024937655860349127
anxiety,2,Heart attack,0.004987531172069825
cold_hands_and_feets,1,Heart attack,0.0024937655860349127
mood_swings,1,Heart attack,0.0024937655860349127
weight_loss,1,Heart attack,0.0024937655860349127
lethargy,3,Heart attack,0.007481296758104738
patches_in_throat,1,Heart attack,0.0024937655860349127
irregular_sugar_level,1,Heart attack,0.0024937655860349127
cough,2,Heart attack,0.004987531172069825
high_fever,5,Heart attack,0.012468827930174564
sunken_eyes,1,Heart attack,0.0024937655860349127
breathlessness,42,Heart attack,0.10473815461346633
sweating,43,Heart attack,0.10723192019950124
dehydration,1,Heart attack,0.0024937655860349127
headache,6,Heart attack,0.014962593516209476
yellowish_skin,8,Heart attack,0.0199501246882793
dark_urine,5,Heart attack,0.012468827930174564
nausea,7,Heart attack,0.017456359102244388
loss_of_appetite,7,Heart attack,0.017456359102244388
pain_behind_the_eyes,1,Heart attack,0.0024937655860349127
back_pain,1,Heart attack,0.0024937655860349127
abdominal_pain,8,Heart attack,0.0199501246882793
diarrhoea,2,Heart attack,0.004987531172069825
mild_fever,1,Heart attack,0.0024937655860349127
yellow_urine,3,Heart attack,0.007481296758104738
yellowing_of_eyes,6,Heart attack,0.014962593516209476
swelling_of_stomach,2,Heart attack,0.004987531172069825
swelled_lymph_nodes,1,Heart attack,0.0024937655860349127
malaise,5,Heart attack,0.012468827930174564
blurred_and_distorted_vision,2,Heart attack,0.004987531172069825
phlegm,1,Heart attack,0.0024937655860349127
throat_irritation,1,Heart attack,0.0024937655860349127
redness_of_eyes,1,Heart attack,0.0024937655860349127
sinus_pressure,1,Heart attack,0.0024937655860349127
runny_nose,1,Heart attack,0.0024937655860349127
congestion,2,Heart attack,0.004987531172069825
chest_pain,49,Heart attack,0.12219451371571072
weakness_in_limbs,1,Heart attack,0.0024937655860349127
neck_pain,3,Heart attack,0.007481296758104738
dizziness,3,Heart attack,0.007481296758104738
cramps,1,Heart attack,0.0024937655860349127
swollen_blood_vessels,1,Heart attack,0.0024937655860349127
puffy_face_and_eyes,1,Heart attack,0.0024937655860349127
enlarged_thyroid,1,Heart attack,0.0024937655860349127
brittle_nails,1,Heart attack,0.0024937655860349127
swollen_extremeties,1,Heart attack,0.0024937655860349127
excessive_hunger,2,Heart attack,0.004987531172069825
extra_marital_contacts,1,Heart attack,0.0024937655860349127
drying_and_tingling_lips,2,Heart attack,0.004987531172069825
slurred_speech,2,Heart attack,0.004987531172069825
knee_pain,2,Heart attack,0.004987531172069825
hip_joint_pain,3,Heart attack,0.007481296758104738
muscle_weakness,3,Heart attack,0.007481296758104738
stiff_neck,2,Heart attack,0.004987531172069825
swelling_joints,5,Heart attack,0.012468827930174564
movement_stiffness,2,Heart attack,0.004987531172069825
loss_of_balance,3,Heart attack,0.007481296758104738
unsteadiness,1,Heart attack,0.0024937655860349127
loss_of_smell,1,Heart attack,0.0024937655860349127
bladder_discomfort,1,Heart attack,0.0024937655860349127
foul_smell_of urine,1,Heart attack,0.0024937655860349127
continuous_feel_of_urine,1,Heart attack,0.0024937655860349127
passage_of_gases,1,Heart attack,0.0024937655860349127
depression,1,Heart attack,0.0024937655860349127
irritability,3,Heart attack,0.007481296758104738
muscle_pain,3,Heart attack,0.007481296758104738
altered_sensorium,1,Heart attack,0.0024937655860349127
red_spots_over_body,1,Heart attack,0.0024937655860349127
abnormal_menstruation,1,Heart attack,0.0024937655860349127
watering_from_eyes,1,Heart attack,0.0024937655860349127
lack_of_concentration,2,Heart attack,0.004987531172069825
receiving_blood_transfusion,3,Heart attack,0.007481296758104738
receiving_unsterile_injections,3,Heart attack,0.007481296758104738
distention_of_abdomen,1,Heart attack,0.0024937655860349127
history_of_alcohol_consumption,1,Heart attack,0.0024937655860349127
fluid_overload,1,Heart attack,0.0024937655860349127
palpitations,2,Heart attack,0.004987531172069825
painful_walking,4,Heart attack,0.00997506234413965
skin_peeling,1,Heart attack,0.0024937655860349127
silver_like_dusting,1,Heart attack,0.0024937655860349127
small_dents_in_nails,1,Heart attack,0.0024937655860349127
inflammatory_nails,1,Heart attack,0.0024937655860349127
itching,42,Chronic cholestasis,0.08300395256916997
skin_rash,4,Chronic cholestasis,0.007905138339920948
nodal_skin_eruptions,1,Chronic cholestasis,0.001976284584980237
continuous_sneezing,1,Chronic cholestasis,0.001976284584980237
shivering,1,Chronic cholestasis,0.001976284584980237
chills,4,Chronic cholestasis,0.007905138339920948
joint_pain,3,Chronic cholestasis,0.005928853754940711
vomiting,47,Chronic cholestasis,0.09288537549407115
fatigue,16,Chronic cholestasis,0.03162055335968379
weight_gain,1,Chronic cholestasis,0.001976284584980237
anxiety,2,Chronic cholestasis,0.003952569169960474
cold_hands_and_feets,1,Chronic cholestasis,0.001976284584980237
mood_swings,2,Chronic cholestasis,0.003952569169960474
weight_loss,4,Chronic cholestasis,0.007905138339920948
restlessness,4,Chronic cholestasis,0.007905138339920948
lethargy,4,Chronic cholestasis,0.007905138339920948
irregular_sugar_level,2,Chronic cholestasis,0.003952569169960474
cough,2,Chronic cholestasis,0.003952569169960474
high_fever,4,Chronic cholestasis,0.007905138339920948
sunken_eyes,1,Chronic cholestasis,0.001976284584980237
breathlessness,3,Chronic cholestasis,0.005928853754940711
sweating,7,Chronic cholestasis,0.01383399209486166
dehydration,1,Chronic cholestasis,0.001976284584980237
indigestion,1,Chronic cholestasis,0.001976284584980237
headache,5,Chronic cholestasis,0.009881422924901186
yellowish_skin,45,Chronic cholestasis,0.08893280632411067
nausea,47,Chronic cholestasis,0.09288537549407115
loss_of_appetite,45,Chronic cholestasis,0.08893280632411067
pain_behind_the_eyes,1,Chronic cholestasis,0.001976284584980237
back_pain,1,Chronic cholestasis,0.001976284584980237
constipation,4,Chronic cholestasis,0.007905138339920948
abdominal_pain,44,Chronic cholestasis,0.08695652173913043
diarrhoea,4,Chronic cholestasis,0.007905138339920948
mild_fever,1,Chronic cholestasis,0.001976284584980237
yellowing_of_eyes,43,Chronic cholestasis,0.08498023715415019
swelling_of_stomach,2,Chronic cholestasis,0.003952569169960474
swelled_lymph_nodes,1,Chronic cholestasis,0.001976284584980237
malaise,4,Chronic cholestasis,0.007905138339920948
blurred_and_distorted_vision,4,Chronic cholestasis,0.007905138339920948
phlegm,2,Chronic cholestasis,0.003952569169960474
throat_irritation,1,Chronic cholestasis,0.001976284584980237
chest_pain,3,Chronic cholestasis,0.005928853754940711
fast_heart_rate,4,Chronic cholestasis,0.007905138339920948
pain_during_bowel_movements,3,Chronic cholestasis,0.005928853754940711
pain_in_anal_region,3,Chronic cholestasis,0.005928853754940711
bloody_stool,3,Chronic cholestasis,0.005928853754940711
irritation_in_anus,3,Chronic cholestasis,0.005928853754940711
neck_pain,1,Chronic cholestasis,0.001976284584980237
dizziness,2,Chronic cholestasis,0.003952569169960474
cramps,1,Chronic cholestasis,0.001976284584980237
bruising,2,Chronic cholestasis,0.003952569169960474
obesity,4,Chronic cholestasis,0.007905138339920948
swollen_legs,2,Chronic cholestasis,0.003952569169960474
swollen_blood_vessels,2,Chronic cholestasis,0.003952569169960474
puffy_face_and_eyes,1,Chronic cholestasis,0.001976284584980237
enlarged_thyroid,1,Chronic cholestasis,0.001976284584980237
brittle_nails,1,Chronic cholestasis,0.001976284584980237
swollen_extremeties,1,Chronic cholestasis,0.001976284584980237
excessive_hunger,7,Chronic cholestasis,0.01383399209486166
drying_and_tingling_lips,3,Chronic cholestasis,0.005928853754940711
slurred_speech,2,Chronic cholestasis,0.003952569169960474
knee_pain,1,Chronic cholestasis,0.001976284584980237
hip_joint_pain,1,Chronic cholestasis,0.001976284584980237
muscle_weakness,2,Chronic cholestasis,0.003952569169960474
swelling_joints,1,Chronic cholestasis,0.001976284584980237
passage_of_gases,1,Chronic cholestasis,0.001976284584980237
internal_itching,1,Chronic cholestasis,0.001976284584980237
toxic_look_(typhos),1,Chronic cholestasis,0.001976284584980237
depression,1,Chronic cholestasis,0.001976284584980237
irritability,5,Chronic cholestasis,0.009881422924901186
muscle_pain,1,Chronic cholestasis,0.001976284584980237
red_spots_over_body,2,Chronic cholestasis,0.003952569169960474
belly_pain,1,Chronic cholestasis,0.001976284584980237
abnormal_menstruation,3,Chronic cholestasis,0.005928853754940711
watering_from_eyes,1,Chronic cholestasis,0.001976284584980237
increased_appetite,2,Chronic cholestasis,0.003952569169960474
polyuria,2,Chronic cholestasis,0.003952569169960474
family_history,2,Chronic cholestasis,0.003952569169960474
rusty_sputum,2,Chronic cholestasis,0.003952569169960474
distention_of_abdomen,2,Chronic cholestasis,0.003952569169960474
history_of_alcohol_consumption,1,Chronic cholestasis,0.001976284584980237
fluid_overload,2,Chronic cholestasis,0.003952569169960474
prominent_veins_on_calf,2,Chronic cholestasis,0.003952569169960474
palpitations,2,Chronic cholestasis,0.003952569169960474
painful_walking,1,Chronic cholestasis,0.001976284584980237
skin_peeling,1,Chronic cholestasis,0.001976284584980237
silver_like_dusting,1,Chronic cholestasis,0.001976284584980237
small_dents_in_nails,1,Chronic cholestasis,0.001976284584980237
inflammatory_nails,2,Chronic cholestasis,0.003952569169960474
itching,1,Hypothyroidism,0.0015748031496062992
skin_rash,1,Hypothyroidism,0.0015748031496062992
shivering,1,Hypothyroidism,0.0015748031496062992
chills,3,Hypothyroidism,0.004724409448818898
joint_pain,2,Hypothyroidism,0.0031496062992125984
stomach_pain,4,Hypothyroidism,0.006299212598425197
acidity,2,Hypothyroidism,0.0031496062992125984
ulcers_on_tongue,3,Hypothyroidism,0.004724409448818898
vomiting,11,Hypothyroidism,0.01732283464566929
spotting_ urination,1,Hypothyroidism,0.0015748031496062992
fatigue,40,Hypothyroidism,0.06299212598425197
weight_gain,35,Hypothyroidism,0.05511811023622047
anxiety,2,Hypothyroidism,0.0031496062992125984
cold_hands_and_feets,37,Hypothyroidism,0.05826771653543307
mood_swings,37,Hypothyroidism,0.05826771653543307
weight_loss,2,Hypothyroidism,0.0031496062992125984
restlessness,2,Hypothyroidism,0.0031496062992125984
lethargy,38,Hypothyroidism,0.05984251968503937
irregular_sugar_level,1,Hypothyroidism,0.0015748031496062992
cough,2,Hypothyroidism,0.0031496062992125984
high_fever,2,Hypothyroidism,0.0031496062992125984
breathlessness,1,Hypothyroidism,0.0015748031496062992
sweating,3,Hypothyroidism,0.004724409448818898
indigestion,1,Hypothyroidism,0.0015748031496062992
headache,4,Hypothyroidism,0.006299212598425197
